Date,Open,High,Low,Close,Adj Close,Volume
2015-02-09,59.97193705246452,59.98634434221079,59.82069347875509,59.84950256347656,59.84950256347656,1384600
2015-02-10,59.777460164809646,59.80626923871918,59.705440227420304,59.74144744873047,59.74144744873047,1447900
2015-02-11,59.777460164809646,59.813472880888824,59.69823658525067,59.74144744873047,59.74144744873047,1904000
2015-02-12,59.770240783691406,59.849464342388906,59.74863535764073,59.770240783691406,59.770240783691406,4662900
2015-02-13,59.79904138814218,59.79904138814218,59.63339614868164,59.63339614868164,59.63339614868164,1883000
2015-02-17,59.61898861323605,59.63339589168074,59.37411982734386,59.39572525024414,59.39572525024414,5281500
2015-02-18,59.482166350100556,59.64781713766366,59.4101464186782,59.5613899230957,59.5613899230957,3813000
2015-02-19,59.59022137496603,59.640635895372746,59.489392334152576,59.5109977722168,59.5109977722168,1322700
2015-02-20,59.59739528875435,59.69102063858399,59.438948162298125,59.52537536621094,59.52537536621094,3145800
2015-02-23,59.63342535764338,59.69824165837114,59.59741263850387,59.6478271484375,59.6478271484375,3952700
2015-02-24,59.64781820099438,59.93590342658798,59.546989196251914,59.89269256591797,59.89269256591797,2542200
2015-02-25,59.88548583636052,59.964709406683,59.8350713365888,59.95030212402344,59.95030212402344,4934600
2015-02-26,59.87825513768429,59.95027503413317,59.777426183702694,59.784629821777344,59.784629821777344,2187500
2015-02-27,59.79905885170347,59.85667699302369,59.72703892243739,59.8350715637207,59.8350715637207,4094400
2015-03-02,59.865365996587684,59.89423134705381,59.62723098436912,59.641666412353516,59.641666412353516,2476100
2015-03-03,59.627263343211304,59.684994075473185,59.55510268063678,59.56953811645508,59.56953811645508,2648100
2015-03-04,59.60561569498952,59.64891649693875,59.54067275032414,59.56953811645508,59.56953811645508,1425400
2015-03-05,59.58392792787737,59.66330625491424,59.5334149475359,59.60557556152344,59.60557556152344,1340800
2015-03-06,59.39631603214751,59.39631603214751,59.19426407640673,59.259212493896484,59.259212493896484,1580000
2015-03-09,59.37467421566999,59.38910964563974,59.3025135823315,59.33137893676758,59.33137893676758,1982300
2015-03-10,59.49736463764349,59.569530796856256,59.48293470910392,59.562313079833984,59.562313079833984,3766100
2015-03-11,59.562296308895355,59.67054001173138,59.54064866942883,59.62723922729492,59.62723922729492,4829700
2015-03-12,59.8004197289171,59.814849650588485,59.64166306302012,59.670528411865234,59.670528411865234,8421500
2015-03-13,59.61280059814454,59.72825649360823,59.59115296183901,59.61280059814453,59.61280059814453,2114500
2015-03-16,59.76431257058903,59.80039561847298,59.65606893243731,59.72822952270508,59.72822952270508,1203700
2015-03-17,59.73544848992513,59.778743743896484,59.70658315211081,59.778743743896484,59.778743743896484,1471300
2015-03-18,59.84374202685902,60.146820068359375,59.728280579332306,60.146820068359375,60.146820068359375,5534300
2015-03-19,60.11076898115602,60.125198915702555,59.93036451903431,59.9664421081543,59.9664421081543,1208100
2015-03-20,60.00246754875009,60.13235885689052,60.00246754875009,60.12514114379883,60.12514114379883,1011200
2015-03-23,60.153987884521484,60.16120559538067,60.052961954494,60.153987884521484,60.153987884521484,1572700
2015-03-24,60.19010773823669,60.291133730039334,60.13237702706271,60.25505065917969,60.25505065917969,2300500
2015-03-25,60.32720852915876,60.32720852915876,60.14680419414004,60.16123962402344,60.16123962402344,1559900
2015-03-26,60.07468588652877,60.08190360655568,59.9087113589536,59.9664421081543,59.9664421081543,2342500
2015-03-27,60.024147033691406,60.10352540331528,59.988063954587865,60.024147033691406,60.024147033691406,6542300
2015-03-30,60.11070694004737,60.12513685970059,60.04575853785394,60.09627151489258,60.09627151489258,1634800
2015-03-31,60.11072663043833,60.21175261760854,60.067425846291535,60.16123962402344,60.16123962402344,1996000
2015-04-01,60.299384427669914,60.429574031140184,60.28491585053691,60.40064239501953,60.40064239501953,3132700
2015-04-02,60.42233339616719,60.42956768397385,60.29937809417793,60.321075439453125,60.321075439453125,791200
2015-04-06,60.46573923189236,60.47297352103245,60.31385226882512,60.3717155456543,60.3717155456543,1768800
2015-04-07,60.32105519148885,60.422313114213686,60.27042623012644,60.40784454345703,60.40784454345703,977400
2015-04-08,60.40784322239838,60.42231179283861,60.27765367915029,60.36444854736328,60.36444854736328,3470700
2015-04-09,60.37891102878752,60.37891102878752,60.176389690047486,60.2342529296875,60.2342529296875,1025400
2015-04-10,60.28492103924088,60.306618388662514,60.17642877398687,60.205360412597656,60.205360412597656,4290100
2015-04-13,60.24873448250019,60.28489487646121,60.176402658291266,60.21980285644531,60.21980285644531,6046400
2015-04-14,60.4150860236809,60.45848070483287,60.321062375137096,60.32829666137695,60.32829666137695,1398100
2015-04-15,60.429581096013166,60.45127844610397,60.36448352759474,60.38618087768555,60.38618087768555,1022400
2015-04-16,60.40064718406888,60.436807593477766,60.30661797968502,60.3717155456543,60.3717155456543,1289900
2015-04-17,60.35727296924062,60.509165515888846,60.32111254425385,60.472999572753906,60.472999572753906,1693900
2015-04-20,60.42954739959201,60.45847350481945,60.33551824410257,60.40784454345703,60.40784454345703,2463600
2015-04-21,60.37891425972704,60.40784036295266,60.29211939562254,60.335514068603516,60.335514068603516,1788000
2015-04-22,60.31382873795761,60.32106302427531,60.11131286621094,60.11131286621094,60.11131286621094,1501300
2015-04-23,60.16918921784777,60.29937880918743,60.133023296530425,60.227046966552734,60.227046966552734,5518000
2015-04-24,60.30660686383981,60.37893870561681,60.270446461096085,60.321075439453125,60.321075439453125,1597900
2015-04-27,60.350007470916594,60.350007470916594,60.234280937825275,60.27767562866211,60.27767562866211,1591400
2015-04-28,60.22705613836197,60.24152471635022,60.075169178359396,60.089637756347656,60.089637756347656,1217700
2015-04-29,59.90883798999859,59.97393005696944,59.829277340491494,59.90160369873047,59.90160369873047,1905200
2015-04-30,59.80752313933571,59.966644287109375,59.72072828105674,59.966644287109375,59.966644287109375,4229900
2015-05-01,59.82825666474969,59.878982922407644,59.726804149433775,59.7847785949707,59.7847785949707,7173200
2015-05-04,59.835510509781855,59.85724954672666,59.68333172242023,59.69782257080078,59.69782257080078,1190000
2015-05-05,59.726775781244406,59.726775781244406,59.52387084698553,59.60358428955078,59.60358428955078,4175700
2015-05-06,59.56740574299521,59.56740574299521,59.38623966040855,59.43696594238281,59.43696594238281,3938900
2015-05-07,59.49493892752639,59.6036396801094,59.48044807393196,59.56016159057617,59.56016159057617,3602900
2015-05-08,59.7703116966841,59.82103797466702,59.67610180275178,59.71958541870117,59.71958541870117,1735900
2015-05-11,59.60361966501952,59.654345928690894,59.36447919539103,59.407962799072266,59.407962799072266,929200
2015-05-12,59.3137635831413,59.444203360112894,59.24129826899021,59.33550262451172,59.33550262451172,2139600
2015-05-13,59.50215037668916,59.53838578142513,59.27750634781643,59.306488037109375,59.306488037109375,2372000
2015-05-14,59.386223230689126,59.46593672727383,59.349993341445156,59.42245864868164,59.42245864868164,1485300
2015-05-15,59.538429473238935,59.690608333061526,59.52393308920788,59.66162109375,59.66162109375,1402700
2015-05-18,59.61084319035066,59.61084319035066,59.436919905080956,59.44416809082031,59.44416809082031,3747700
2015-05-19,59.27750989845177,59.40070143593861,59.248522678676004,59.31373977661133,59.31373977661133,4856500
2015-05-20,59.33547880925643,59.39345324880795,59.263013524190455,59.31373977661133,59.31373977661133,4097400
2015-05-21,59.422445639519054,59.53839452871196,59.38621022945944,59.502159118652344,59.502159118652344,2314100
2015-05-22,59.465885162353516,59.487624182798946,59.35719006012633,59.465885162353516,59.465885162353516,816600
2015-05-26,59.465957056741246,59.64712315114151,59.44421801001328,59.61089324951172,59.61089324951172,1178300
2015-05-27,59.62537712268384,59.668855211048765,59.52392456399914,59.63987350463867,59.63987350463867,2564500
2015-05-28,59.66159873455533,59.69782862355404,59.60362427765918,59.64710235595703,59.64710235595703,1073300
2015-05-29,59.72678240783165,59.75576962004826,59.63257811468674,59.66880798339844,59.66880798339844,2494300
2015-06-01,59.68043011948459,59.68043011948459,59.44080667828076,59.469852447509766,59.469852447509766,1362800
2015-06-02,59.39727570926188,59.41905866400958,59.25204677774845,59.30287551879883,59.30287551879883,1510000
2015-06-03,59.193932851357836,59.201195680170116,58.97609784622603,59.041446685791016,59.041446685791016,1390000
2015-06-04,59.121352129279664,59.25931824935367,59.10683200396992,59.18670654296875,59.18670654296875,1111300
2015-06-05,59.012355375111866,59.070446880954954,58.88891508012848,58.95426940917969,58.95426940917969,4115300
2015-06-08,59.01238322124128,59.063211927860756,58.983342994527455,59.02690887451172,59.02690887451172,4954500
2015-06-09,58.96155294168401,58.96155294168401,58.823592478776426,58.852638244628906,58.852638244628906,2883300
2015-06-10,58.758244224680425,58.816335762420195,58.69289539965866,58.72919845581055,58.72919845581055,1222800
2015-06-11,58.816336039236454,59.01238805513842,58.77277015568357,59.005130767822266,59.005130767822266,1815900
2015-06-12,58.93977254060789,59.12130443006886,58.903469486663866,58.96155548095703,58.96155548095703,1785100
2015-06-15,59.0923010700609,59.128609689975114,58.954340502205575,58.9688606262207,58.9688606262207,2082900
2015-06-16,59.063212024999366,59.1213035583496,58.9833430915347,59.12130355834961,59.12130355834961,2250700
2015-06-17,59.09225677390869,59.157611132780474,58.88894195059814,59.14308547973633,59.14308547973633,865700
2015-06-18,59.08502821965208,59.13585695019713,58.96158226840027,59.09954833984375,59.09954833984375,1210300
2015-06-19,59.215715625089004,59.28832728646122,59.18666985255718,59.266544342041016,59.266544342041016,1176700
2015-06-22,59.12136285738738,59.172191615071974,58.968876584333614,58.983402252197266,58.983402252197266,1020000
2015-06-23,58.84541320800781,58.983379299428954,58.81636742350247,58.84541320800781,58.84541320800781,1096000
2015-06-24,58.92522365625814,58.98331516210123,58.87439497362316,58.95426940917969,58.95426940917969,6836900
2015-06-25,58.932542244406,58.96158248489598,58.84540490318762,58.87445068359375,58.87445068359375,2894500
2015-06-26,58.77280772322996,58.801853510802594,58.707453316212145,58.76554489135742,58.76554489135742,963000
2015-06-29,58.95432910711112,59.10681530942559,58.874454590672606,59.0632438659668,59.0632438659668,2168400
2015-06-30,59.005130767822266,59.16487972740149,58.99060511336198,59.005130767822266,59.005130767822266,1547800
2015-07-01,58.83997823455906,58.956389298771064,58.81087408074363,58.8618049621582,58.8618049621582,5399300
2015-07-02,58.97820862449539,59.06552107498382,58.97820862449539,59.0073127746582,59.0073127746582,1060100
2015-07-06,59.25474531082824,59.25474531082824,59.094675125292405,59.21108627319336,59.21108627319336,2210700
2015-07-07,59.43660792686826,59.494810691691384,59.26926040649414,59.26926040649414,59.26926040649414,4183200
2015-07-08,59.400229588364915,59.4875420669477,59.342021269309726,59.43661117553711,59.43661117553711,1967800
2015-07-09,59.34204278899843,59.35659764956579,59.21107679915641,59.24018096923828,59.24018096923828,1670900
2015-07-10,58.94912541155854,59.050992748833586,58.89819451844652,58.963680267333984,58.963680267333984,2038300
2015-07-13,58.83272069649866,58.94185992243818,58.81816583914586,58.825443267822266,58.825443267822266,2846500
2015-07-14,58.93455505371094,58.98548592862897,58.90545090360791,58.93455505371094,58.93455505371094,1567700
2015-07-15,58.94185478561937,59.1237516293156,58.920028052544005,59.101924896240234,59.101924896240234,2631000
2015-07-16,58.9855082517701,59.1383009343488,58.97095894673691,59.101924896240234,59.101924896240234,1063100
2015-07-17,59.116434985470434,59.167365845877555,59.080053420445005,59.10915756225586,59.10915756225586,807900
2015-07-20,59.07277656878832,59.09460328554473,58.992741573316835,59.029117584228516,59.029117584228516,1026900
2015-07-21,59.021898368521484,59.17469107317595,59.00734351033424,59.138309478759766,59.138309478759766,1422900
2015-07-22,59.16739934505949,59.247434392591416,59.152850041440324,59.16012191772461,59.16012191772461,1624100
2015-07-23,59.18922733848213,59.32747070554056,59.145573875642924,59.29836654663086,59.29836654663086,1178400
2015-07-24,59.36386500475091,59.378419864209064,59.29838479034649,59.33476638793945,59.33476638793945,804300
2015-07-27,59.4366187542092,59.45844548887528,59.37841042773196,59.451168060302734,59.451168060302734,2022800
2015-07-28,59.378377828901016,59.407481976161414,59.3419962570634,59.349273681640625,59.349273681640625,1434700
2015-07-29,59.34929743696017,59.35657486445027,59.25471308379165,59.29836654663086,59.29836654663086,1020500
2015-07-30,59.283780084862734,59.356537661008716,59.254675944194894,59.32015609741211,59.32015609741211,788000
2015-07-31,59.50210285984997,59.53848445404673,59.458449387655385,59.523929595947266,59.523929595947266,1589100
2015-08-03,59.56697265065808,59.67633785412616,59.523228794288976,59.66175842285156,59.66175842285156,2085800
2015-08-04,59.61070101626017,59.62528044238561,59.44300702182926,59.45759201049805,59.45759201049805,1007300
2015-08-05,59.38468778092502,59.3992727719488,59.28261509393553,59.362815856933594,59.362815856933594,2097000
2015-08-06,59.37735904843686,59.457559754976515,59.36277406768038,59.39923095703125,59.39923095703125,1173000
2015-08-07,59.494040390127,59.574241136175665,59.45758904535956,59.5232048034668,59.5232048034668,1773800
2015-08-10,59.4794316635709,59.50130357216529,59.36277406768038,59.39923095703125,59.39923095703125,1173300
2015-08-11,59.59610262057534,59.70546776081453,59.57423070503592,59.625267028808594,59.625267028808594,1424200
2015-08-12,59.72734958242087,59.80755032772848,59.588825573515656,59.6034049987793,59.6034049987793,1029700
2015-08-13,59.545073609901536,59.60340243353178,59.45758593699897,59.47945785522461,59.47945785522461,845500
2015-08-14,59.45759201049805,59.545079692337346,59.42842759570383,59.45759201049805,59.45759201049805,2279800
2015-08-17,59.596085634051455,59.62525003397206,59.53776239675077,59.56692123413086,59.56692123413086,821900
2015-08-18,59.49404335708331,59.5377927605463,59.435714527494866,59.45759201049805,59.45759201049805,1083900
2015-08-19,59.39922633909099,59.690864743603804,59.362769452574426,59.66898727416992,59.66898727416992,1356600
2015-08-20,59.690897842982054,59.76380609390385,59.66902036141683,59.720062255859375,59.720062255859375,1536900
2015-08-21,59.76378683518152,59.85127448307782,59.69087860775421,59.814823150634766,59.814823150634766,3459200
2015-08-24,60.00439804754641,60.099178201251554,59.73463144655818,59.80024719238281,59.80024719238281,4751800
2015-08-25,59.72734958242087,59.72734958242087,59.49403984040138,59.6034049987793,59.6034049987793,5325500
2015-08-26,59.450289664090704,59.59610615135381,59.31176010741106,59.34821701049805,59.34821701049805,2742500
2015-08-27,59.32633312871213,59.50860648230128,59.311748145401864,59.42840576171875,59.42840576171875,2671000
2015-08-28,59.55966468100613,59.59611602759139,59.42842759570383,59.45759201049805,59.45759201049805,2723900
2015-08-31,59.55235743928665,59.56693686180167,59.370084063867985,59.377376556396484,59.377376556396484,3103700
2015-09-01,59.46358430375359,59.57317551209222,59.42705204296058,59.52203369140625,59.52203369140625,2577700
2015-09-02,59.4635953125796,59.54396184197061,59.41976105074503,59.47821044921875,59.47821044921875,1934700
2015-09-03,59.55856037815886,59.59509263895187,59.47089187072027,59.52203369140625,59.52203369140625,2503000
2015-09-04,59.62432903723644,59.6900804307226,59.529352944187046,59.66816329956055,59.66816329956055,1213800
2015-09-08,59.55856037815886,59.55856037815886,59.47819943768695,59.52203369140625,59.52203369140625,1194600
2015-09-09,59.33937695347502,59.595086028541104,59.32476182116279,59.50741195678711,59.50741195678711,4265400
2015-09-10,59.492815708004535,59.492815708004535,59.38322448730469,59.38322448730469,59.38322448730469,1889000
2015-09-11,59.53663664737177,59.56586133795644,59.485494832358555,59.50741195678711,59.50741195678711,1411500
2015-09-14,59.58048307905891,59.58778507198519,59.5001165645466,59.52203369140625,59.52203369140625,905900
2015-09-15,59.46358596301476,59.47089353018535,59.22248641275025,59.27362823486328,59.27362823486328,1697300
2015-09-16,59.22980638393576,59.28094821675901,59.17866455111252,59.23711395263672,59.23711395263672,1579000
2015-09-17,59.20787701468375,59.573177337646484,59.19326188030252,59.573177337646484,59.573177337646484,1833200
2015-09-18,59.63891587093906,59.7485070590244,59.60969118251368,59.7411994934082,59.7411994934082,1639800
2015-09-21,59.63162489974488,59.66815158649749,59.47819943768695,59.52203369140625,59.52203369140625,933800
2015-09-22,59.61697667105483,59.74848493324984,59.60236711927197,59.631591796875,59.631591796875,1444000
2015-09-23,59.66081647447804,59.69003557804377,59.58045000457901,59.631591796875,59.631591796875,709000
2015-09-24,59.79232895054863,59.806944078761276,59.638903548545166,59.65351867675781,59.65351867675781,1454400
2015-09-25,59.61700043391238,59.638917557341316,59.543941497802734,59.543941497802734,59.543941497802734,1134000
2015-09-28,59.63893829648349,59.74122195741353,59.57318690333195,59.6973876953125,59.6973876953125,1305000
2015-09-29,59.70467281340601,59.82156599306816,59.69005768217364,59.7411994934082,59.7411994934082,1256600
2015-09-30,59.75582107230498,59.865412272215224,59.72659638072625,59.85810470581055,59.85810470581055,4432000
2015-10-01,59.94886735463732,60.00011173674941,59.88298411415838,59.89030075073242,59.89030075073242,2023700
2015-10-02,60.153859926927794,60.27830980243522,60.02941005142037,60.11725997924805,60.11725997924805,1770400
2015-10-05,60.044030119457716,60.044030119457716,59.88298034667969,59.88298034667969,59.88298034667969,4199900
2015-10-06,59.956186384554044,60.02206962152557,59.88298092617953,59.96350860595703,59.96350860595703,1925300
2015-10-07,59.93422530556354,60.007430763938046,59.88298092617953,59.96350860595703,59.96350860595703,1871000
2015-10-08,59.9708397662554,60.00744529691725,59.8390676751805,59.868350982666016,59.868350982666016,1118100
2015-10-09,59.79517780767397,59.91230551566812,59.79517780767397,59.861061096191406,59.861061096191406,1197400
2015-10-12,59.91225864135456,60.007430763938046,59.88298092617953,59.96350860595703,59.96350860595703,864100
2015-10-13,59.98547939565791,60.02940156074924,59.9269127853899,60.000118255615234,60.000118255615234,971700
2015-10-14,60.08796593101075,60.2197380065918,60.05868262696839,60.2197380065918,60.2197380065918,786300
2015-10-15,60.13921707221768,60.190461463743304,60.07332823441629,60.10261154174805,60.10261154174805,2264300
2015-10-16,60.07333954916462,60.13922839937611,60.05870068535142,60.08066177368164,60.08066177368164,1241200
2015-10-19,60.08798399819865,60.11726731104589,60.01477850869099,60.08066177368164,60.08066177368164,840100
2015-10-20,59.98551559448242,60.01479891728773,59.95623227167712,59.98551559448242,59.98551559448242,1348200
2015-10-21,60.095306396484375,60.16119525301005,60.05138421561484,60.095306396484375,60.095306396484375,943500
2015-10-22,60.095309095313645,60.2417256801565,60.095309095313645,60.19780349731445,60.19780349731445,1101300
2015-10-23,60.087991335360385,60.087991335360385,60.029424702514525,60.044063568115234,60.044063568115234,1367100
2015-10-26,60.13191592587581,60.175838109658685,60.109954833984375,60.109954833984375,60.109954833984375,1512200
2015-10-27,60.21974871997757,60.23438758199349,60.124576568603516,60.124576568603516,60.124576568603516,929400
2015-10-28,60.161161897914546,60.161161897914546,59.948862166047974,59.95618438720703,59.95618438720703,2617300
2015-10-29,59.88297931711021,59.88297931711021,59.71460174067656,59.7438850402832,59.7438850402832,943200
2015-10-30,59.74392975006352,59.87570190429688,59.729285296691764,59.875701904296875,59.875701904296875,1474100
2015-11-02,59.74289537327892,59.81625242384141,59.72088881778859,59.757564544677734,59.757564544677734,2939200
2015-11-03,59.713576056439656,59.7429200081214,59.61087502394681,59.65488815307617,59.65488815307617,3997100
2015-11-04,59.7062089345464,59.74289025507725,59.58883878305841,59.6915397644043,59.6915397644043,3594400
2015-11-05,59.676853141926095,59.6915279059366,59.50079515127836,59.58148956298828,59.58148956298828,1715400
2015-11-06,59.405470585344716,59.43480893906769,59.29543217013152,59.34678268432617,59.34678268432617,1198700
2015-11-09,59.251402884031364,59.36877866514546,59.23673370978475,59.2954216003418,59.2954216003418,2358300
2015-11-10,59.36877613642413,59.4494705833067,59.302750863163375,59.3614387512207,59.3614387512207,1421000
2015-11-11,59.3687858581543,59.39812980698808,59.32477273329661,59.3687858581543,59.3687858581543,1303500
2015-11-12,59.44945567609704,59.464124846040484,59.3760986328125,59.3760986328125,59.3760986328125,1263900
2015-11-13,59.427470351405915,59.50816480687959,59.427470351405915,59.48615264892578,59.48615264892578,1583300
2015-11-16,59.50816480687959,59.56684710439946,59.456814298558676,59.48615264892578,59.48615264892578,949100
2015-11-17,59.44214283514531,59.596194368682575,59.390792323966224,59.552181243896484,59.552181243896484,1155900
2015-11-18,59.51551646288447,59.559535196700274,59.47150332585618,59.52285385131836,59.52285385131836,944100
2015-11-19,59.62551836533186,59.640193133207326,59.58884263921135,59.603511810302734,59.603511810302734,1085500
2015-11-20,59.65487542301396,59.65487542301396,59.5668435867543,59.5888557434082,59.5888557434082,1273800
2015-11-23,59.57416233894911,59.647519381161864,59.53014923297817,59.610843658447266,59.610843658447266,1647300
2015-11-24,59.63285446166992,59.67686757077782,59.603510523336666,59.63285446166992,59.63285446166992,1361900
2015-11-25,59.66217378180159,59.68418032727506,59.618155094073,59.640167236328125,59.640167236328125,904600
2015-11-27,59.691552560380885,59.70622173366759,59.64753384695091,59.66954040527344,59.66954040527344,516000
2015-11-30,59.66217378180159,59.69884949199681,59.61082331010296,59.640167236328125,59.640167236328125,6285200
2015-12-01,59.66740873273242,59.87323356932044,59.64535687285601,59.86588668823242,59.86588668823242,1780200
2015-12-02,59.836452445671156,59.84380493139217,59.7482394419291,59.79234313964844,59.79234313964844,1413700
2015-12-03,59.65268097133393,59.65268097133393,59.30718704222045,59.32923889160156,59.32923889160156,2510600
2015-12-04,59.44684903583263,59.57181323939929,59.38804037240026,59.56446075439453,59.56446075439453,3815200
2015-12-07,59.58651314634287,59.75558665318229,59.571813784501686,59.66737365722656,59.66737365722656,1543300
2015-12-08,59.72622500219889,59.7409243745444,59.623312570859646,59.68212127685547,59.68212127685547,1687300
2015-12-09,59.62324685929543,59.73351165943658,59.52033454137721,59.660003662109375,59.660003662109375,2076900
2015-12-10,59.70413944468626,59.70413944468626,59.63797828570319,59.65268325805664,59.65268325805664,2004100
2015-12-11,59.81438446044922,59.85113566253303,59.74087083967788,59.81438446044922,59.81438446044922,1994400
2015-12-14,59.689452376945646,59.73356169893342,59.52773689067516,59.53508377075195,59.53508377075195,2974600
2015-12-15,59.45421287247543,59.5130215526836,59.41010916647153,59.46891784667969,59.46891784667969,1806300
2015-12-16,59.44687650350306,59.54243641950739,59.314559753794164,59.402767181396484,59.402767181396484,2332700
2015-12-17,59.48361971825744,59.55712776746187,59.461567864326575,59.52772903442383,59.52772903442383,2290500
2015-12-18,59.608541894849566,59.667350536031606,59.55708573589045,59.660003662109375,59.660003662109375,3211500
2015-12-21,59.68209653683107,59.71150087763999,59.57183166087374,59.5938835144043,59.5938835144043,3158300
2015-12-22,59.56447957114776,59.5718320584752,59.49832401011455,59.513023376464844,59.513023376464844,2348600
2015-12-23,59.43195370026575,59.52041244506836,59.409833389780715,59.52041244506836,59.52041244506836,2538600
2015-12-24,59.52776324053988,59.5867394641663,59.49090169470281,59.56462478637695,59.56462478637695,1361700
2015-12-28,59.498275128726675,59.623595385721124,59.498275128726675,59.56462478637695,59.56462478637695,1580600
2015-12-29,59.5130381178319,59.5130381178319,59.35085627106811,59.38034439086914,59.38034439086914,2586600
2015-12-30,59.365614436352466,59.454078820965414,59.321385056188674,59.41721725463867,59.41721725463867,2367200
2015-12-31,59.513018685257606,59.57198928132044,59.44666903129926,59.535133361816406,59.535133361816406,2419700
2016-01-04,59.557256175128856,59.660461762691256,59.490906512105774,59.505653381347656,59.505653381347656,2750500
2016-01-05,59.53515448129014,59.63836009136363,59.49091948819869,59.579383850097656,59.579383850097656,1513600
2016-01-06,59.73418567536895,59.844764709472656,59.69732974685658,59.844764709472656,59.844764709472656,2391100
2016-01-07,59.800497605536926,59.85946817879713,59.68991864121944,59.85210037231445,59.85210037231445,2792900
2016-01-08,59.815259468012144,59.94795314609201,59.78577135907421,59.925838470458984,59.925838470458984,1405100
2016-01-11,59.79317298086041,59.830034540481016,59.67522048950195,59.67522048950195,59.67522048950195,2146900
2016-01-12,59.77105991605116,59.955356470584405,59.71208366877224,59.83003616333008,59.83003616333008,1645300
2016-01-13,59.859495061713226,60.04379154358338,59.830012573982415,59.977447509765625,59.977447509765625,2887800
2016-01-14,59.962737267844226,60.05857509649669,59.87427850205514,59.90376663208008,59.90376663208008,4545800
2016-01-15,60.08065640628719,60.095397650966355,59.97745082068525,60.00693893432617,60.00693893432617,1773900
2016-01-19,60.00694119910849,60.00694119910849,59.88162092961667,59.933223724365234,59.933223724365234,3856700
2016-01-20,60.1027592456912,60.161735461355214,59.933209656009026,59.99955368041992,59.99955368041992,7796900
2016-01-21,60.102747896332815,60.12486256696047,59.95531300929479,59.96268081665039,59.96268081665039,3062600
2016-01-22,59.94799386067597,59.95536729898866,59.859529473780235,59.94062042236328,59.94062042236328,3004100
2016-01-25,60.00697011860646,60.02908480925901,59.933252608336105,59.94062042236328,59.94062042236328,2164700
2016-01-26,60.01428860734874,60.0585179481571,59.94793897185583,60.029029846191406,60.029029846191406,2659100
2016-01-27,59.970053642260005,60.08063261856128,59.896336199485944,60.029029846191406,60.029029846191406,1734400
2016-01-28,60.01429449025197,60.102753180539864,59.9848063853957,60.073265075683594,60.073265075683594,1487600
2016-01-29,60.27232448683234,60.30181259957012,60.19123358287404,60.25020980834961,60.25020980834961,3634300
2016-02-01,60.223603888644995,60.304867792694544,60.0832435749714,60.127567291259766,60.127567291259766,2255300
2016-02-02,60.33443450927735,60.37137470664707,60.26794891755119,60.334434509277344,60.334434509277344,2554600
2016-02-03,60.3270445877372,60.52650697806727,60.2531642008247,60.37875747680664,60.37875747680664,3238200
